delete from failurecode where orgid = 'TUI95';
delete from failurelist where orgid = 'TUI95';
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('ELECTRICAL', 'Electrical Distribution and switching equipment including lighting & conduits, cable and wires.', 'TUI95', 1098, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('ELECTRONIC', 'Cameras, computers, sensors, ETTM, fire & life, FECs, ITS, fibre, communications.', 'TUI95', 1099, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('HYDRAULIC', 'Hydraulic and piping  network, mains water, drainage including fixt & fitts, pits and storage tanks', 'TUI95', 1100, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('LANDSCAPING', 'Dead animals, Vegetation, Noxious Weeds, Fallen/broken trees, Debris, Graffiti, Dumped rubbish.', 'TUI95', 1101, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('MECHANICAL', 'Rotating Equipment: pumps, fans, motors, generators, engines, HVAC.', 'TUI95', 1102, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('PAVEMENT', 'Pavement, line marking and symbols and RPMs.', 'TUI95', 1103, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('STRUCTURE', 'Structural concrete and metal systems such as bridges, signs, buildings, tunnels.', 'TUI95', 1104, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('ANIMAL', 'Dead or Live Animals', 'TUI95', 1105, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('APPEARANCE', 'Appearance and cleanness problem', 'TUI95', 1106, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('BLEEDING', 'Bleeding /Delamination', 'TUI95', 1107, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('BLOCKED', 'Blocked', 'TUI95', 1108, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('BROKEN-CRACKED', 'Broken/Cracked  part', 'TUI95', 1109, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('COMPONENT-FAILURE', 'Faulty  or Blown up component', 'TUI95', 1110, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('CORROSION-EROSION ', 'Corrosion and Erosion', 'TUI95', 1111, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('CRACKED', 'Cracked ', 'TUI95', 1112, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('CUT-DISCONNECTED', 'Cut or disconnected ', 'TUI95', 1113, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('DEBRIS-RUBBISH', 'Debris or dump rubbish', 'TUI95', 1114, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('DEFORMED', 'Deformed ', 'TUI95', 1115, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('EDGE', 'Edge failures', 'TUI95', 1116, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('ELECTRICAL-ISSUE', 'Electrical problem', 'TUI95', 1117, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('GRAFFITI', 'Graffiti', 'TUI95', 1118, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('HIGH-TEMP', 'High temperature', 'TUI95', 1119, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('INSULATION', 'Insulation problem', 'TUI95', 1120, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('INTEGRITY', 'Integrity issue', 'TUI95', 1121, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('JAMMED', 'Not moving, stoped or jammed', 'TUI95', 1122, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('LEAKAGE', 'Leaking (water or other liquids)', 'TUI95', 1123, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('LOOSE ', 'Loose (either connection, component or structure)', 'TUI95', 1124, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('PERFORMANCE-ISSUE', 'Low or bad performance', 'TUI95', 1125, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('PHYSICAL-DAMAGE', 'Physical or Mechanical problems (e.g. got hit, deformed, bent)', 'TUI95', 1126, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('MISSING-COMPONENT', 'Missing component', 'TUI95', 1127, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('DISPLACEMENT', 'Displaced/moved', 'TUI95', 1128, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('NO-RESPONSE', 'No Response (for electronical devices), not operating', 'TUI95', 1129, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('POTHOLE', 'Pothole', 'TUI95', 1130, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('POWER-LOSS', 'Loss of source of Power', 'TUI95', 1131, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('RUTTING', 'Deformation/water ponding/Rutting', 'TUI95', 1132, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('SETTING', 'Setup/Adjustment  problem', 'TUI95', 1133, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('SKID', 'Skid resistance problem', 'TUI95', 1134, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('ROUGHNESS', 'Roughness problem- Includes ondulation', 'TUI95', 1135, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('VANDALISM', 'Vandalism', 'TUI95', 1136, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('VEGETATION', 'Vegetation', 'TUI95', 1137, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('VIBRATE-NOISE', 'Vibration/ Noise', 'TUI95', 1138, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('NOXIOUS', 'Noxious weed', 'TUI95', 1139, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('FALLEN TREE', 'Fallen or Broken Tree', 'TUI95', 1140, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('OVERFLOW', 'Overflow', 'TUI95', 1141, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('DIRTY', 'Dirty', 'TUI95', 1142, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('MISSING-ITEM', 'missing items (to be used for line markers)', 'TUI95', 1143, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('NOT-OPERATIONAL', 'Not operational (to be used for mechanical and electrical systems)', 'TUI95', 1144, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('REFLECTIVITY', 'Reflectivity (to be used for line markers )', 'TUI95', 1145, 'EN', 0);
insert into failurecode(failurecode, description, orgid, failurecodeid, langcode, hasld) values('TRIPPED', 'Tripped due to over load, current or temperature.', 'TUI95', 1146, 'EN', 0);
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3000, 'ELECTRONIC', null, null, 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3065, 'STRUCTURE', null, null, 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3066, 'DEFORMED', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3067, 'CORROSION-EROSION ', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3068, 'LEAKAGE', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3069, 'INTEGRITY', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3070, 'LOOSE ', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3071, 'MISSING-COMPONENT', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3072, 'CRACKED', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3073, 'DISPLACEMENT', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3074, 'APPEARANCE', 3065, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3075, 'DIRTY', 3074, 'CAUSE', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3076, 'GRAFFITI', 3074, 'CAUSE', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3077, 'PAVEMENT', null, null, 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3078, 'CRACKED', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3079, 'POTHOLE', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3080, 'BLEEDING', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3081, 'RUTTING', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3082, 'EDGE', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3083, 'ROUGHNESS', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3084, 'SKID', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3085, 'MISSING-ITEM', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3086, 'REFLECTIVITY', 3077, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3087, 'HYDRAULIC', null, null, 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3088, 'LEAKAGE', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3089, 'BLOCKED', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3090, 'BROKEN-CRACKED', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3091, 'VIBRATE-NOISE', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3092, 'MISSING-COMPONENT', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3093, 'OVERFLOW', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3094, 'APPEARANCE', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3095, 'LOOSE ', 3087, 'PROBLEM', 'TUI95');
insert into failurelist(failurelist, failurecode, parent, type, orgid) values (3096, 'DISPLACEMENT', 3087, 'PROBLEM', 'TUI95');
