110157971 ,"SUB04 - LMS Duct Probe
17.07.2014 12:13:26 Brenton ROWE (ROWEB)
SUB04 - LMS showing Escape Stair 3 Duct Probe (Fire Alarm) Anomalie.
* 17.07.2014 12:13:26 Brenton ROWE (ROWEB)
* SUB04 - LMS showing Escape Stair 3 Duct Probe (Fire Alarm) Anomalie.
SUB04 - LMS Duct Probe
- Checked + found faulty sensor in duct.
- removed + replaced with spare unit from store. reset + cleared all
alarms locally + in c/room (TCR) All good.
"
120380326 ,"04 M Inspect & clean of VSS controller and camera enclosure
**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**
1. Notify the control room prior to stopping in the emergency
lane
2. Access to this camera is:
(a) Access Vehicle: EWP.
(b) Lane Closure: Emergency lane.
3. Set up lane closure as per  Work Instruction, Traffic
Control, TMI-3012-OP-00002 and Translink Procedure,
PR-RS-IR-059 Plan 12.
4. Reference Manual, SAAB Combitech Traffic Systems AB, Basic 4,
M-MCL-ET-1225.
5. Indoor Equipment.
WARNING: DO NOT LOOK DIRECTLY INTO THE END OF FIBRE OPTIC
CABLE AS DAMAGE TO EYE SIGHT CAN RESULT.
(a) Check for mechanical damage on the Controller rack and
the monitor.
(b) Check for mechanical damage on the cabling.
6. Outdoor Equipment.
(a) Check for vandalism, damage, corrosion, external evidence
of insect infestation and/or ingress of moisture.   [_ _]
(b) Check the cables for mechanical damage.  [_ _]
(c) Clean the glass of the environmental enclosure with
Rain-X cleaning fluid.  [_ _]
(d) Check that the camera housing is firmly secured to pole
mounts. [_ _]
7. On completion of job record anything outside normal
parameters in the Work Done area of the job sheet.
8. Notify the control room on completion.
"
110159529 ,"Install data cables in TCR
24.07.2014 14:57:43 Bill Booth (BOOTHB)
Install data cables in TCR
* 24.07.2014 14:57:43 Bill Booth (BOOTHB)
* Install data cables in TCR
Install data cables in TCR
Install 2 data points connected and tested. Install 3 mounting clocks, 2
single gauge switch plate for phone's + 2 double gang switch plates (one
for data + one for phones). Made 2 phone leads [S.M to replace short]
for tcr control table.
"
120380202 ,"03 M Electrical Inspection and Clean LV Switchboards
**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**
Ensure sufficient items are in hand to carry out the cleaning and
inspections of the Building
and Electrics, prior to leaving the workshop, e.g. CRC, Rags, Vacuum
Cleaner, Cloths,
lamps for fluorescent, emergency, Exit and external lighting, Brooms,
Rubbish bags, Filter
material, Ladders, Silicon Lubricant Spray, Cold Gal, Wire Brush,
Thinners, Absorbent,
Rodent bait station
A  INTRODUCTION
This job is a combined job for the inspection of the electrical
installations of
Equipment Rooms, as well the cleaning, inspections and maintenance of
the relevant areas.
B  ELECTRICAL INSPECTIONS and MAINTENANCE
( Equipment Rooms ERE01 - ERE 16 and ERW 01 - ERW 06)
1. Notify the TCRO prior to entering the Equipment rooms, Technical
shelters and
Substations.
2. On entering switchrooms, temporarily switch OFF ventilation fans, if
operating (fans not
required to be  switched OFF in technical shelters and appropriate
equipment
rooms).   [_ _]
3. On entering the relevant area, be aware of the atmosphere, use your
senses of sight, smell
and hearing to monitor any abnormal events.  [_ _]
4. Check the interior and external lighting for operation, including theoperational
tube within
EXIT signs, replace faulty lamps or repair any faulty lighting
fixture.  [_ _]
5. Check the temperature of cables and connections on all accessible
equipment and
components within all switchboards and distribution panels.
Use an Infra-red temperature sensor.  Temperatures of ambient plus
10ｰC should be
considered abnormal and must be noted in the """"Work Done"""" area of
the Job Sheet and
ensure the Team Leader or his representative is informed of the
abnormality. Raise a new
job sheet for any corrective action [_ _]
6. While carrying out the temperature check, Inspect all cables,
terminals, equipment and
components  for evidence of burn marks, unusual odours and
overheating.  Record
anything abnormal in the """"Work Done"""" area of the Job Sheet and
raise a new jobsheet
for any corrective action. Ensure the Team Leader or his
representative is informed of
the abnormality.  [_ _]
7.  While carrying out the temperature check, Check relays and
contactors for chattering,
arcing etc.  [_ _]
8. Visually inspect all enclosure doors, hinges, hardware, gaskets,
seals and escutcheons
for serviceability and general operation, lubricate as required.
Carry out any required
repairs or raise a new jobsheet for any outstanding actions.  [_ _]
9. Check cable and glandings at enclosure entries for heating,
looseness, and
damage.  [_ _]
10. Inspect all electrical switchboard enclosures internally for dust,
grime and condensation,
clean enclosures of any accumulated dust, dirt and debris.  [_ _]
11. Ensure cabinets ventilation paths are clear of obstructions.  Clean
or replace filters as
required. [_ _]
12. Inspect systems, mounted within the building or room(s), for faulty
indicators,
faulty meters, damaged switches and buttons etc, carry out
repairsor indicator lamp
replacement or raise a new job sheet for any outstanding actions.
[_ _]
13.  PLC Equipment shall be inspected for the following
(a) Inspect the PLC status and error indicators.  Indicators found
toindicate abnormal
conditions are to be logged in the work done area of the job
sheet and a new job sheet
raised to investigate and correct the error.  [_ _]
(b) Inspect connections to the PLC including power e.g. plug
connections, screw
connections, for security.  [_ _]
(c) Ensure all modules are secure in their mounting and module
security screws are not
loose.  [_ _]
(d) Using a vacuum cleaner and a small brush ensure the enclosure and
PLC modules
are cleaned of accumulated dust and debris.  [_ _]
14. Check and clean cable troughs (in floor ducts) for accumulated
debris, evidence of water
accumulation, where applicable.
15. Inspect the door alarm switches at all external doors for operation
and security.  Check
with the Traffic Control Room Operator to confirm the receipt of
analarm.  Repair
faulty of defective switches.  Record details of outstanding
defects in the """"Work Done""""
area of the Job Sheet.  [_ _]
16.   Record anything abnormal from the above inspections in the """"Work
Done"""" area of the
Job Sheet and Inform the Team Leader or his representative of any
corrective
actions.  Include in the """"Related Job"""" field of the new and
thisjob, the job number
of the alternate Job.   [_ _]
C. Building Inspections, Cleaning and Maintenance
1. Check the interior walls and floors for evidence of moisture ingress.
Inspect for source of
any water.  Record any details in the """"Work Done"""" area of the job
sheet and inform the
Team Leader or his representative.  [_ _]
2. Check that the room(s) are not obstructed by furnishings and or
stored items.  Remove
any obstruction.  [_ _]
3. Remove by vacuuming, dust and debris from tops of cabinets, ledges,
cable trays,
cables, etc.   Note: Dust will settle on all ledges and surfaces,
e.g. Tops of cabinets, tops
of cabinet doors,  tops of meter escutcheons etc.  [_ _]
4. At equipment rooms (ERE03 - ERE16 & ERW 02 - ERW 05), replace
Absorbent.  [_ _]
5. Visually inspect rodent bait station for bait.  Replace bait station
if bait is near
exhausted.  [_ _]
6. Check telephone for operation.  [_ _]
7. Inspect all metal work for corrosion, clean of corrosion and recover
with cold gal area
cleaned.   [_ _]
8. Clean all exterior surfaces of cabinets using approved cleaning
materials .  [_ _]
9. Clean dust and cobwebs from interior walls, cabinets, light fittings
,cable trays and
ceilings.  [_ _]
10. Remove any accumulated rubbish and debris.  [_ _]
11. Sweep and vacuum all floor surfaces.  [_ _]
12. Be aware for any evidence of insect or rodent infestation.   Record
any abnormal
parameter in the """"Work Done"""" area of the job sheet.   Raise a
new jobsheet for any
outstanding corrective actions.  [_ _]
13. Remove any accumulated debris from the building surrounds.  [_ _]
14. Prior to leaving the site ensure:
(a)  All plant turned OFF has been returned to service e.g. Fans,
Air Conditioners.  [_ _]
(b)  All Enclosures closed and locked.  [_ _]
(c)  All Lighting turned OFF  [_ _]
15.  Record anything abnormal from the above inspections in the """"Work
Done"""" area of the Job
Sheet and Inform the Team Leader or his representative of any
corrective actions.
Include in the """"Related Job"""" field of the new and this job,
thejob number of
the alternate Job.   [_ _] [_ _]
16. Notify the Traffic Control Room prior to departing.
""
"
120322506 ,"01 M Inspect of O & M B Comp Room Air Conditioning Units
**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**
1. Notify the control room prior to commencing this job.
2. Reference manual A E Smith, Operating & Maintenance Manual for
Mechanical Services
serving Melbourne City Link project Southern Link. Operations &
Maintenance Building
Balston Street Sth Melbourne.  M-OMB-OM-20000.
3. This job is to be carried out by the sub-contracter under the
supervision of the Electrical
Electronic Technician.
4. Work plan for the EDP Processing Room - Air Conditioning Unit No. 2
4.1. Check the filters for blockages,  install new filters if required.
[_ _]
Filters:
AC 2 & 3 - 750mm x 460mm x 100mm (2off)
AC 4 & 5 - 790mm x 760mm x 100mm (2off)
4.2. Check the V-belt for deterioration.  Install new belt and
re-tension, if required.    [_ _]
4.3. Check the pulleys for alignment and undue wear.  Realign and
install new pulleys if
required.    [_ _]
4.4. Check the fan bearings, as well as check that the fan can rotate
freely.   [_ _]
4.5. Measure the fan motor current and compare with the rated current.
[_ _]
4.6. Clean the condensate tray of accumulated dust and debris.  Clean
the tray and the drain
if required.    [_ _]
4.7. Check the humidifier bottle and electrodes for scale. Descale if
required.    [_ _]
4.8. Check the electrical connection to the electrodes, for spacing,
isolation and security.    [_ _]
4.9. Check the steam hoses for support and condition.    [_ _]
4.10. Check the manual flush operation.    [_ _]
4.11. Clean accumulated dirt and debris from the humidifier tray , and
ensure the drain is
clear.    [_ _]
4.12. Charge the humidifier with clean water and check the time taken toboil.
[_ _]
4.13. Check that the wet floor sensor is mounted securely, and clear of
all debris that may
restrict its operation.    [_ _]
4.14. Check that the control panel functions correctly.    [_ _]
4.15. Check for any loose connections.    [_ _]
4.16. Check the connections of the electrical heater mounted in the AC
unit, repair if
required.    [_ _]
4.17. Measure the phase currents of the heaters and record any readings
out of
parameters.    [_ _]
4.18. Check the heater mounts for security.    [_ _]
5. (a) Repeat step 4 for Toll Computer Room Air Conditioning Unit - AC
3.    [_ _]
(b) Repeat step 4 for Communications Room Air Conditioning Unit -A C
4.    [_ _]
(c) Repeat step 4 for Communications Room Air Conditioning Unit -A C
5.    [_ _]
(d) Repeat step 4 for Fan Coil Unit No. 1 for EDP Processing Room.
[_ _]
6. On completion of the job, record anything outside of normal
parameters in the """"Work Done""""
area of the Job Sheet.
7. Notify the control room on completion of the job.
""
"
120309292 ,"03 M Inspection & test of the Standby elect supply
**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**
1. Technical Shelter keys are required.
2. Notify the control room prior to entering each technical
shelter.
3. Carry out this job on the UPS to exercise the system and
confirm UPS system operation.
4. Check the operational condition of the Technical Shelter 10
Uninterruptable Power Supply to ensure it is operating in the
normal standby-back-up mode and there are no alarms.  [_ _]
DO NOT CARRY OUT THE ELECTRICAL SYSTEM TEST IF THE UPS IS IN
THE BYPASS MODE.
5. Simulated test operation. Reference: MGP Electrical Pty Ltd
Main Switchboard O<(>&<)>M Manual Section PI [M-MCL-ME-20016]
(a) Turn the Mode Selector Switch on the Main Switchboard
from the ""AUTOMATIC CONTROL"" position to the ""EMERGENCY
SUPPLY + TEST "" position.  A changeover will occur and
the technical shelter load will be supplied from the
emergency power supply.  Operate the system in this
mode for 10 minutes.
(b) Measure the voltage and load current per phase.   [_ _]
(c) Using an optical thermometer, measure the temperature
of the terminals in the emergency power supply circuit.
Record in the Work Done any terminal whose temperature
increases unduly during this operation.   [_ _]
(d) Turn the Mode Selector Switch on the Main Switchboard
back to the ""AUTOMATIC CONTROL"" position.  The
technical shelter load will revert to the main power
supply after a time delay has confirmed the normal
supply is healthy.   [_ _]
6. (a) Check the air conditioning unit and ventilation fans for
any unusual noises.  [_ _]
(b) Check the air conditioning unit and ventilation fans for
general operation, any oil deposits from refrigerant
leakages  [_ _]
(c) Report any abnormalities in the Work Done area of the
job sheet, inform the Team Leader and/or raise a
corrective job sheet.  [_ _]
7. Record anything outside normal parameters in the  Work Done
area of the job sheet.  Raise a new job sheet if there is
work requiring further attention.  Priority P1.
8. Fill in the Log Book in the Technical Shelter.
9. Notify control room on departure from the Technical Shelter.
Work completed as above work plan
"
110164078 ,"06M Anchor Bolt Inspection - DT 23/8/14
Smoke exhaust anchors are to be inspected six (6) monthly in accordance
with the Level 1 (Routine Maintenance) Vic Roads Bridge Inspection
Manual.
* 14.08.2014 08:27:19 Jason Ng (NGJ)
* 06M Anchor Bolt Inspection - DT
06M Anchor Bolt Inspection - DT
Work completed during DT closure
"
110163363 ,"Replace faulty camera housing seal 765.
11.08.2014 14:41:09 Bill Booth (BOOTHB)
Replace faulty camera housing seal 765.
* 11.08.2014 14:41:09 Bill Booth (BOOTHB)
* Replace faulty camera housing seal 765.
Replace faulty camera housing seal 765.
Set up lane closure in Burnley Tunnel. Removed on seal on housing.
Installed new seal on camera housing. Tested CCTV all working ok.
"
110167470 ,"TS13 - switchboard comm room temp high
28.08.2014 20:23:20 Brenton ROWE (ROWEB)
TS13 Yarra Blvd TS13 Switchboard comm room temprature high
* 28.08.2014 20:23:20 Brenton ROWE (ROWEB)
* TS13 Yarra Blvd TS13 Switchboard comm room temprature high
TS13 - switchboard comm room temp high
Found AC unit tripped reset and left ok, will check later for operation.
"
132009854 ,"Power St Monitoring (Surveying)
Civil Project Engineer to contact Greg Bennet from G.W. Bennett &
Associates to survey the power street area.
Following are the contact details;
Greg Bennett
G.W. Bennett & Associates
Land, Engineering & Rail Survey Consultants
122 Springfield Road, Blackburn North
9878 2199 0418 598 990
"
120380367 ,"01 M Night insp of carriageway & ramp lights - WL
1. Inspections of Western Link street lighting on main
carriageways and ramps
2. Personnel to wear safety vest as minimum, vehicle with
rotating vehicle hazard lights are a minimum requirement.
Vehicle hazard light must be operating when travelling in
the emergency lane.  Where necessary traffic management
requirements as detailed in Translink Procedure, TRAFFIC
MANAGEMENT FOR MAINTENANCE ACTIVITIES PR-PS-IR-020 shall
be used.
3. Notify the Traffic Control room if you are required to stop
in emergency lane for further inspections.
4. Inspect the street lighting for malfunctioning lighting and
record where there is two or more consecutive poles with
lamps not operational. Record location and the light pole
identification number (stencilled on the base of the light
pole) on the inspection form WESTERN LINK NIGHT STREET
LIGHTING INSPECTION TMF-3012-OP-0388.
5. Return the job sheet and the completed form WESTERN LINK
NIGHT STREET LIGHTING INSPECTION TMF-3012-OP-0388 to the
Electrical / Electronics team leader or his representative.
6. The Electrical /Electronics Team leader or his representative
shall review the monthly inspection jobs for any lamp
replacements and arrange for their replacement on the
jobsheet scheduled monthly.
"
120326799 ,"02 W Road sweeping of Tunnel
,,**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**
1. Notify control room prior to starting job
2. Use flashing amber light on vehicle
3. Check traffic conditions are minimal to prevent obstruction
4. Sweeping of tunnel pavement to be carried out as per work
instruction TMI-3012-OP-0004.
5. Ensure litter is not swept into drainage pits or channels and
is disposed of properly (refer to TMI-3012-OP-0005)
6. Notify control room when job is complete or moving to a
different location.
"
110159051 ,"IN NO 14070906 - Pascoe Rd Car accident
22.07.2014 08:48:25 Jason Ng (NGJ)
Transfield Services dispatched to assist SIRO's.
* 22.07.2014 08:48:25 Jason Ng (NGJ)
* Transfield Services dispatched to assist SIRO's.
IN NO 14070906 - Pascoe Rd Car accident
Assitt siro's with closure of the Pascoe Vale exit ramp during a
incident.
"
