AU01674 ,"01 M Check of Swan St. Vent Station Axial Fans<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />1. Works to carried out between 21:00 & 05:00. Three days notice of<br />pending works is to be<br />    given verbally to the TLO Maintenance Manager.<br />2. Obtain a Permit to Work for entry to substation 3, the ventilation<br />rooms and to interrupt<br />   operations. TLO Maintenance Manager to sign Work Permit and the works<br />are to be carried<br />   out only within times specified on the Work permit..<br />3. Inform the control room prior to commencing the work and brief<br />TCRO'son interruptions<br />   and expected alarms.  Maintain radio contact at all times.<br />4. Reference manual:  ABB Installation, Operating & Maintenance<br />Instructions Manual<br />    (M-STG-VE-26060).<br />5. At the PMCS in the control room.<br />   (a) Check the motor balance vibration readings on the PMCS for all<br />fans.  If any reading is in<br />         excess of 6.5mm/s, record the result in the """"Work Done"""" area<br />of the job sheet for further<br />         action.   [_ _]<br />    (b) Check the trend log for the last month, looking for abnormal<br />events.  Record any<br />          abnormalities in the """"Work Done"""" area of the Job sheet.<br />report any events and or trends<br />          to the Maintenance Superintendant that may suggest some<br />abnormal function.  [_ _]<br />    (c) Check the running current and record in the """"Work Done"""" area<br />if greater than FLC 403A.<br />    (d) Check the drive and non drive end bearing temperatures for the<br />operating fan motor.<br />          Record the details for those bearings with a temperature<br />greater then 80?C in the """"Work<br />          Done"""" area of the job sheet  for further action.  [_ _]<br />    (e) Check the CO levels in the tunnel and the Swan St Vent Stack on<br />the PMCS screen in<br />          control room and ensure less than 30 ppm prior to commencing<br />work.  [_ _]<br />6. Access to the Swan St. ventilation station is through double locked<br />doors at rear<br />   of  Substation 2 and then by a ladder down the shaft.<br />   (a) The fan inlet is on Level 4,<br />   (b) The fan motor is accessed from level 5,<br />   (c) The fan damper is accessed from level 6.<br />   (d) Substation 2 can be accessed from ground level at Swan St.<br />WARNING:<br />    DO NOT CARRY OUT THESE CHECK WHENEVER MORE THAN 2 FANS ARE<br />    OPERATIONAL<br />    DO NOT ENTER THE ACCESS AIRLOCK TO THE VENTILATION FAN ROOM ALONE.<br />TWO<br />    OR MORE PEOPLE MUST BE PRESENT WHENEVER WORK IS BEING CARRIED OUT IN<br />    THIS AREA.<br />    OBSERVE ALL NOTICES ON THE AIRLOCK DOORS.<br />    DO NOT ENTER A SMOKE DUCT UNLESS A PERMIT HAS BEEN OBTAINED FOR<br />WORKIN<br />    THIS AREA.  TO CROSS A SMOKE DUCT A SERVICE LADDER MUST BE USED AT<br />ALL<br />    TIMES.<br />7. In substation 2;<br />   (a) Switch the Main Isolator for SFE 01 OFF.  (NOTE:- The order of<br />fan selection is dependant<br />         on fan requirements.  A minimum of one fan must be running at<br />any time).  Open the<br />         starter cubicle & inspect the cubicle & wiring connections.<br /> Upon completion close the<br />         door, and return the Main Isolator to the ON position.  [_ _]<br />   (b) Switch the Main Isolators for all the other non operational axial<br />fans, one at a time SFE 02<br />        and 03 to the OFF position, then inspect the starter cubicles.<br /> Once the inspections<br />         are complete, ensure the cabinet doors are closed and the<br />isolators are returned to the<br />         ON positions.  [_ _]<br />8.1 Fan Room Access<br />   (a)  Enter the fan room from the entry stairway after equalizing<br />differential pressure in<br />          the airlock.<br />HEARING AND EYE PROTECTION MUST BE WORN WHEN YOU ARE IN THE FAN<br />CHAMBER.<br />DO NOT PLACE ANY PART OF THE BODY OR MATERIALS WITHIN 1 METRE OF AN<br />OPERATING<br />FAN INLET GUARD, AS THE AIR IS FLOWING AT APPROX 35kmh.<br />8.2 Static Checks<br />   (a) Press the EMERGENCY STOP pushbutton adjacent to the motor.<br />   (b) Check the condition of anti-vibration mountings and ensure that<br />the rubber bushing<br />            is moved freely, adjust if required.  [_ _]<br />   (c) Examine the grease that has been discharged from the motor<br />bearings for any noticeable<br />        colour changes.  [_ _]<br />   (d) Open the local electrical junction box, inspect the electrical<br />wiring and connections,<br />          inspect all glands for tightness.  [_ _]<br />      (e) Visually inspect the motor for evidence of condensation,<br />whitepowder or similar.<br />           Record in the """"Work Done"""" area of the Job Sheet any<br />evidence of condensation,<br />           powder and the like and notify the Team Leader or his<br />representative.  [_ _]<br />      (f) Carry out an insulation/resistance test of the motor and<br />heater windings.<br />          (i) Ensure fan motor is isolated.<br />          (ii) At a suitable location, for each fan motor<br />               Note: The motor winding heater for axial fans has been<br />isolated and is to remain<br />               isolated.<br />               (a) Disconnect neutral from the motor winding heater<br />(where connected) and<br />                     bridge heater terminals.<br />               (b) Apply a reliable bridge to the three motor winding<br />terminals.<br />         (iii) Carry out an Insulation resistance test between the<br />motorwindings and the<br />                winding heater bridge.  Record the result in the """"Work<br />Done"""" area.<br />         (iv) Bridge the motor windings and the winding heater<br />connections and carry out<br />               an Insulation resistance test between this common bridge<br />and earth.  Record<br />               the result in the """"Work Done"""" area.<br />        (v) Remove all temporary connections.<br />        (vi) If the heater was connected on arrival, then re-instate<br />theheater connections,<br />              otherwise leave the motor winding heater terminations<br />isolated.<br />        (vii) Ensure fan motor is serviceable on completion.<br />        (viii) Where any insulation resistance reading is less than 2<br />megohm, then Record<br />                 in the """"Work Done""""area of the Job Sheet and raise a<br />new job for the outstanding<br />                 works.  Include the Job Number of the new job in the<br />Related Job"""" field as well<br />                 as in the alternate.  Notify the Team Leader or his<br />representative of any<br />                 outstanding works.<br />8.3  Running Checks.<br />  (a) Release the EMERGENCY STOP pushbutton and contact the TCR to startthe<br />fan.  [_ _]<br />  (b) Check that the outlet damper opens immediately the fan starts.<br />  (c) Check the fan for any abnormal noise or vibrations.     [_ _]<br />  (d) Check the flexible connections for wear and leakage of air.  [_ _]<br />  (e) Check anti-vibration mountings for operation and structural<br />soundness [_ _]<br />  (f ) Check the operation of the local vibration monitor.   [_ _]<br />  (g) Record any abnormalities in the """"Work Done"""" area of the Job<br />Sheet for further action.  [_ _]<br />  (h) Shutdown the fan motor using the Local EMERGENCY STOP pushbutton.<br />  (i) Release the EMERGENCY STOP pushbutton.<br />8.4 Running Fan Check and Lubrication<br />    CAUTION:  ALLOW THE MOTOR TO COOL FOR ONE HOUR IF A START IS<br />REQUIRED<br />                         AFTER FOUR STARTS IN ONE HOUR.<br />       (a) On completion of  the Static Fan Checks, return to<br />substation2, then remove the<br />         safety tags, in accordance with TMI-3012-SA-0103, then remove<br />the fan motor isolation<br />         at  the MCC.<br />         Note:  Ensure that only one non-operational fan is isolated at<br />any one time.<br />       (b) Switch the AUTO/OFF/MAN selector switch from the OFF<br />positionto the MANUAL and<br />         the  REMOTE/OFF/LOCAL selector switch from the REMOTE position<br />to the LOCAL<br />         position.<br />       (c) Return to the ventilation room; there start the fan, that is<br />being maintained,  by                           releasing th e local<br />STOP pushbutton at the fan and then pressing START<br />pushbutton.<br />       (d) Check that the outlet damper opens immediately the fan<br />starts.<br />       (e) Add Shell Stamina RL2 grease or equivalent, to the bearings,<br />only while the fan is<br />        running.  Ten pumps per bearing.<br />       (f ) Remove the old grease, that was discharged from the<br />bearings, using the retrieval<br />        system.  Examine the grease for changes of colour.   [_ _]<br />       (g) Check the fan for any abnormal noises or vibrations.     [_<br />_]<br />       (h) Shutdown the fan motor using the local EMERGENCY STOP<br />       (i)  Release the EMERGENCY STOP pushbutton.<br />9. Repeat step 8 for fan SFE 02.  [_ _]<br />10. Repeat step 8 for fan SFE 03.  [_ _]<br />11. (a) Ensure all EMERGENCY STOP pushbuttons are disengaged.  [_ _]<br />      (b) Collect all tools and materials, leave the fan room, again<br />equalise the corridor and the<br />             fan room pressures.<br />12. (a) Check the lighting within the fan chamber for operation.  [_ _]<br />      (b) Repair any light found to be not operating or raise a new<br />jobsheet for the repair of<br />            the fan chamber lighting.<br />13. Record anything outside normal parameters in the 'Work Done'<br />sectionof the Job Sheet.<br />14. Notify the control room on completion of work.<br />15. Return to the control room and ensure all fans are operational.<br />EMERGENCY OPERATION<br />In the event of notification by TCR Operators that a tunnel incident hasoccurred<br />requiring the<br />use of fans for smoke extraction.<br />Note:  Depending on the position of an event, Substation 1 may be<br />inaccessible.<br />1. If Substation 2 is not accessible<br />   (a). If a fan that is being checked is running,  advise the traffic<br />control room that the fan  is<br />         running under LOCAL control. Unless advice is received, from<br />the control room,  that fan<br />         should remain under LOCAL control.<br />   (b). Vacate the ventilation fan chamber, ensuring the sliding door tothe<br />airlock is closed and<br />          sealed.<br />   (c). Advise the traffic control room when all personnel are in or<br />have left the air lock.<br />2. Substation 2 is accessible<br />   (a) Ensure all EMERGENCY STOP pushbuttons are disengaged<br />   (b) Return to substation 2 and switch all the fan REMOTE/OFF/LOCAL<br />selector switches to<br />          the  REMOTE position and switch all the fan  AUTO/OFF/MAN<br />selector switches to the<br />           AUTO   position.<br />   (c) Notify the traffic control room operators that they have control<br />of the fans.<br />Enter Recordings Below<br />------------------------------------------------------------------------<br />---------------------------------------------------------<br />   Plant            |    DE Temp    |     NDE Temp    |   Vibration   |<br />      Amps       |     Hours Run     |<br />  Unit               |         ?C          |         ?C              |<br />     mm/s     |      Amps        |       Hrs              |<br /> 2A SFE 01    |                       |                           |<br />                   |                       |       |<br /> 2A SFE 03    |                       |                           |<br /> 2B SFE 02    |                       |                           |<br />========================================================================<br />==<br />Insulation/Resistance Test Result<br />------------------------------------------------------<br />Fan ID                     | Heater to Winding | Winding & Heater|<br />                                                                       t<br />o earth<br />-----<br />                              |                                |<br />                              |<br />------<br />------ ""<br />"
AU01725 ,"06 M Inspection of SL FTS System UPS at each Node<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />1. Notify the control room prior to commencing this job.<br />2. The fire telephone UPS systems 6 monthly test and inspection<br />   shall be carried out by the sub-contractor in the presence of<br />   the electrical / electronic technician.<br />3. The various systems can be accessed via the following<br />   locations.<br />   (a) Grant Street mezzanine level.<br />   (b) O & M Building<br />   (c) Substation 02 - Swan Street Vent Stack<br />   (d) Substation 03 - Burnley Portal<br />   (e) Olympic Park<br />   (f) Burnley  Tunnel<br />   (g) Domain Tunnel<br />4. Access to the equipment rooms via the Burnley and Domain<br />   tunnels shall be as per  Work Instruction, Traffic Control,<br />   TMI-3012-OP-00002 and Translink Procedure, PR-RS-IR-059<br />   Plan 20.<br />5. Notify the control room prior to commencement of work<br />6. The FTS UPS is to be tested by turning off power to UPS at       GPO<br />and the battery voltage measured with the charger ON and     OFF and<br />then at 10 minute intervals and recorded on the          Southern Link<br />Fire Telephone System 06 Monthly UPS Inspection    and Test Form<br />TMF-3012-OP-79<br />7. Record the sub-contractors System Test Record No. on the<br />   Southern Link Fire Telephone System 06 Monthly UPS Inspection<br />   and Test Form TMF-3012-OP-0079.<br />8. Fill in the Equipment room, Substation Log Book.<br />9. Notify the control room on completion of work.<br />"
AU02195 ,"12 M Change of South Stick lighting filters for Winter<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />1. Notify the TCR prior to commencing this job<br />2. Refer to and read TMI-3012-SA-0122 """"Floating Elevated Work<br />   Platform"""" procedure prior to commencing job for safety<br />   procedures to be followed whilst carrying out this job.<br />3. Visually inspect the light fitting, flexible hose, glass<br />   lens for damage and or corrosion.  Repair and or replace<br />   components that are damaged.<br />   (a) Replace and or repair any lamp that has failed.  Repair<br />       damaged or faulty light fittings and components that<br />       are damaged.   record in the """"Work Done"""" area of the<br />       Job Sheet the number of lamp fittings replaced, as well<br />       indicate on the form TMF-3012-OP-0220 Architectural<br />       Feature Lighting - Red Sticks (South) the position of<br />       fittings changed.<br />   (b) Inspect glass lens for damage replace as required and<br />       clean the external surface of the glass lens of all<br />       dirt, dust and or grime.<br />   (c) Apply anti-seize to all threads replaced in light<br />       fitting.<br />4. Remove, clean and return to store the Yellow filters<br />   (300000686), and install Purple/Lavender filters (300000687)<br />   on the light fittings.<br />5. Repair any damaged Yellow filters (300000686) and record<br />   details in the """"Work Done"""" of the job sheet and report<br />   any damage to the Team leader or his representative.<br />6. Notify the TCRO on completion of the job.<br />"
AU01929 ,"03 M Arrange service of EWP<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />1. Arrange hire of 23m Boom EWP vehicle for duration of service of<br />vehicle WXK 385<br />2. Arrange delivery to and the service of the Elevated Work Platform<br />vehicle WXK 385.<br />3. Coordinate the scheduling of jobs requiring the 23m boom.<br />4. If sub contractor costs are unknown use the amount entered in the<br />Estimated Job Costs as an<br />   additional cost in the transactions.  Use Sub-contractor Costs -<br />Outside Services.""<br />"
AU01739 ,"01 M Inspection of Substation 1 Supply Exhaust fans<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />1. Notify the control room prior to commencing work and entering<br />   the substations.<br />2. Refer to the reference manual, Operating and Maintenance<br />   Manual for Mechanical Services at Melbourne Citylink Tunnels.<br />   M-STG-ME-27400.<br />3. Access is via the Grant Street Stairwell, the mezzanine<br />   floor, then down a ladder to the Domain Tunnel walkway then,<br />   10 metres along the walkway to Substation 1 entrance.<br />   Prior to walking along the walkway, be aware of the traffic<br />   conditions and take appropriate precautions.  Use ladders to<br />   climb over the smoke ducts on the mezzanine level.<br />   DO NOT GO THROUGH THE SMOKE DUCTS.<br />   The supply fan units are mounted on the mezzanine level above<br />   the Substation.<br />4. Use the special key adjacent to air handling unit door to<br />   obtain access to the fan unit.<br />   The plenum light switch is on the outside of the cabinet.<br />  WARNING.  THE ISOLATION SWITCH FOR THE FAN IS INSIDE THE<br />  CABINET.  THE DOOR IS OPENED UNDER NEGATIVE PRESSURE.  USE THE<br />  HANDLES PROVIDED TO PULL THE DOOR OPEN.  DO NOT PLACE ANY PART<br />  OF THE BODY BETWEEN THE DOOR AND THE DOOR FRAME.<br />5. Work plan for SF-SS1-1<br />  Note: The fan duty is changed weekly by the DDC. The procedure<br />  below assumes SF-SS1-1 is the duty fan.<br />   (a) At the switchboard, switch the fan OFF using the circuit<br />       breaker in control panel (SUB1 A/C 1A MEB) or (SUB1 A/C<br />       1B MEB).  Isolate and tag in accordance<br />       TMI-3012-SA-01013, Low Voltage Safety Work<br />       Instruction.   [_ _]<br />   (b) Inspect the fan housing, ducting and roof penetration<br />       flashing for damage.    [_ _]<br />   (c) Check the fan panels and fixings for damage, corrosion<br />       and fixings that may be loose or missing.   [_ _]<br />   (d) Check the fan cowls and grilles for debris blocking the<br />       passage of air.   [_ _]<br />   (e) Check the fan for free movement and any damage to the<br />       blade.   [_ _]<br />   (f) Check the fan belts and pulleys for serviceability and<br />       tension.  Adjust or replace as necessary.   [_ _]<br />   (g) Check the fan and motor mountings for security.  [_ _]<br />   (h) Check and replace filters as required.<br />      (9 off Air-Guard CP9-4-610x610x555mm and<br />       9 off Air-Guard DP2-610x610x100mm)<br />   (i) Switch the fan ON, using the circuit breaker in control<br />       panel (SUB1 A/C 1A MEB)<br />          or (SUB1 A/C 1B MEB).   [_ _]<br />   (j) Check the fan for correct rotation.   [_ _]<br />   (k) Check for fan and motor for unusual noises and<br />       vibrations.   [_ _]<br />   (l) Check the motor bearings, lubricate if required.   [_ _]<br />SF-SS1-2<br />   (m) Switch OFF the circuit breaker for the fan SF-SS1-2 and<br />       tagout in accordance with TMI-3012-SA-01013, Low Voltage<br />       Safety Work Instruction.<br />   (n) Inspect the fan housing, ducting and roof penetration<br />   (o) Check the fan panels and fixings for damage, corrosion<br />   (n) Check the fan cowls and grilles for debris blocking the<br />   (p) Check the fan for free movement and any damage to the<br />   (q) Check the fan belts and pulleys for serviceability and<br />       tension.  Adjust or replace as necessary.     [_ _]<br />  NOTE:  Belts must be replaced as matched set. Replaced all<br />  belts if any belt needs replacement<br />   (r) Check the fan and motor mountings for security.  [_ _]<br />   (s) Check and replace filters as required.<br />   (t) Switch the fan SF-SS1-2 ON, using the circuit breaker in<br />       control panel (SUB1 A/C 1A MEB) or (SUB1 A/C 1B<br />       MEB).   [_ _]<br />   (u) While fan SF-SS1-1 is running, operate the TRIP switch<br />       mechanism, on the front of the circuit breaker, fan<br />       SF-SS1-1 will go off and SF-SS1-2 will start.<br />   (v) Check the fan for correct rotation.   [_ _]<br />   (w) Check for fan and motor for unusual noises and<br />   (x) Check the motor bearings, lubricate if required.   [_ _]<br />   (y) Switch circuit breaker for fan SF-SS1-1 ON, fan SF-SS1-2<br />       will go OFF and SF-SS1-1 will start.<br />6. Repeat step 5 for SF-SS1-3 and -4.<br />7. Work plan for EF-SS1-1<br />   (a) Switch the fan EF-SS1-1 OFF, using the circuit breaker in<br />       control panel (SUB1 A/C 1A MEB) or (SUB1 A/C 1B MEB).<br />       Isolate and tag in accordance TMI-3012-SA-01013, Low<br />       Voltage Safety Work Instruction.   [_ _]<br />   (b) Inspect the fan housing and wall penetration flashing for<br />       damage.    [_ _]<br />   (d) Check the fan cowls for debris blocking the passage of<br />       air.   [_ _]<br />        blade.   [_ _]<br />   (f) Switch the fan EF-SS1-1 ON, using the circuit breaker in<br />   (g) Check the fan for correct rotation.   [_ _]<br />   (h) Check for fan and motor for unusual noises and<br />   (i) Check the motor bearings, lubricate if required.   [_ _]<br />8   Repeat step 7 for EF-SS1-2<br />9. Check Inlet Grills and Fire dampers.<br />   (a) Check the inlet grill fire dampers at each wall<br />       penetrations (2) (UPS Rm 1A and 1B) and at each exhaust<br />       fans EF-SS1-1 & -2 (2 off ) for premature<br />       operation,.  [_ _]<br />   (b) Check the fire dampers in the inlet grilles (into<br />       substations 1a and 1b) for premature operation.   [_ _]<br />    (c) Check the inlet grilles for debris that will block the<br />        inflow of air.   [_ _]<br />10 Sweep and clean the Substation room(s) and associated<br />   switchrooms :<br />   (i) Sweep the floor and remove accumulated cob webs from the<br />       walls.   [___]<br />  (ii) Vacuum the control panel enclosures and any surfaces that<br />       will collect dust deposits.   [___]<br /> (iii) Vacuum interiors of any wall mounted control<br />       enclosure.  [___]<br />  (iv) Clean the front panels of all accumulated dirt and<br />      dust.   [___]<br />  Note and record any evidence of water or drainage problems.<br />  Clear any blockages.<br />   (v) Remove from site all accumulated debris and<br />       rubbish.   [_ _]<br />11. On completion of job record anything outside normal<br />    parameters<br />    e.g. Damaged equipment enclosures<br />         leaks<br />         lighting faults<br />         door damage<br />    evidence of structural damage to the Substation rooms and<br />    equipment etc, in the Work Done  section of the job sheet<br />    and report to the Team Leader or his representative and<br />    raise a new job for any repairs.<br />12. On completion of the job, record anything outside normal<br />    parameters in the Work Done area of the job Sheet.   [_ _]<br />13. Notify the control room on completion of the job.<br />"
AU02181 ,"03 M Inspect Clean vent fan chambers<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />Ensure sufficient items are in hand to carry out the cleaning and<br />inspections of the Building<br />and Electrics, prior to leaving the workshop, e.g. CRC, Rags, Vacuum<br />Cleaner, Cloths,<br />lamps for fluorescent, emergency, Exit and external lighting, Brooms,<br />Rubbish bags, Filter<br />material, Ladders, Small high pressure cleaner, Concrete floor cleaner,<br />Glove, Glasses,<br />Gumboots.<br />1. Notify the TCRO prior to commencing this job.<br />2. This Job is for the following general areas of the fan chambers -<br />Olympic Park -<br />    Grant St - Swan St - Burnley St Primary Chamber and Burnley St<br />Secondary<br />   Chamber.   [_ _]<br />3. On entering the relevant area, be aware of the atmosphere, use your<br />senses of sight,<br />    smell and hearing to monitor any abnormal events.  [_ _]<br />4. Be aware for any evidence of insect or rodent infestation.   Record<br />any abnormal parameter<br />   in the """"Work Done"""" area of the job sheet.   Raise a new jobsheet<br />for any outstanding<br />   corrective actions.  [_ _]<br />Building Inspections, Cleaning and Maintenance<br />1. Check the interior walls and floors for evidence of moisture ingress.<br />Inspect for source of<br />   any water.  Record any details in the """"Work Done"""" area of the job<br />sheet and inform the<br />  Team Leader or his representative.  [_ _]<br />2. Check that the relevant area(s) are not obstructed by furnishings<br />andor stored items.<br />   Remove any obstruction.  [_ _]<br />3. Check the doors for damage, operation, lubricate and repair as<br />required and record in the<br />    """"Work Done"""" area of the Job Sheet.  Inform the Team Leader or his<br />representative of any<br />     outstanding works.  [_ _]<br />4. Clean exterior surfaces of control cabinets where necessary.  [_ _]<br />5. Remove from site all accumulated rubbish and debris.  [_ _]<br />6. Clean hand rails (if applicable) of dust and dirt.  [_ _]<br />7. Remove any accumulated debris from the building surrounds (where<br />appropriate).  [_ _]<br />8. Prior to leaving the site ensure:<br />    (a)  All plant turned OFF has been returned to service e.g. Fans,<br />Air Conditioners.  [_ _]<br />    (b)  All Enclosures closed and locked.  [_ _]<br />    (c)  All Lighting turned OFF  [_ _]<br />9. Notify the Traffic Control Room prior to departing.<br />8. At Olympic Park only, carry out the steps 8 throught to 11.<br />   Carry out Exterior Checks of relevant area(s) (where applicable).<br />      (a)  Visually inspect the exterior surfaces of the building (if<br />applicable) for damage,<br />             erosion,  graffiti.  [_ _]<br />      (b)  Visually inspect the building (if applicable) walls, roof,<br />guttering and and downpipes<br />             for damage, leaks and or blockages, remove any debris or<br />materials that could cause<br />            a blockage.  [_ _]<br />      (c) Inspect (if applicable) the general area surrounding the<br />building for erosion and<br />           damage to surfaces, fences, gates, pavements   [_ _]<br />     (d) Sweep and vacuum all floor surfaces.  [_ _]<br />9. Inspect floors for moss or slime growth.  Remove moss or slime using<br />a high pressure<br />   spray (connected to fire service pipe in ERW00).  Use a concrete<br />floor cleaner<br />   (contains acid) broomed on.  USE CORRECT PPE  EQUIPMENT E.G. GLOVES,<br />    GLASSES, GUMBOOTS ETC.  [_ _]<br />10. Inspect for weeds etc.  Remove any growth.  [_ _]<br />11. Inspect and clean spoon drains and all Tundish drains for dirt and<br />obstructions, remove<br />      any accumulated debris.   [_ _]<br />12. Prior to leaving the site ensure:<br />13. Notify the Traffic Control Room prior to departing.<br />"
AU01917 ,"01 M Inspection & test running of the generator<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />1. Perimeter access gate & Technical Shelter keys are required.<br />2. Notify the control room prior to entering the technical<br />   shelter.<br />3. Check the operating condition of the Uninterruptible Power<br />   Supply  to ensure it is operating in the normal<br />   standby-back-up mode.  [_ _]<br />   DO NOT CARRY OUT THE GENERATOR TEST IF THE UPS IS IN BYPASS<br />   MODE.<br />4. General inspection. Reference: Cummins Onan Operator's Manual<br />   960-01707B 10-98 [M-MCL-ME-20012]<br />   (a) Check that the generator was left in  """" AUTO """"  [_ _]<br />   (b) Check for any leaks of oils, fuels and water.  [_ _]<br />   (c) Check oil level.  [_ _]<br />   (d) Check battery electrolyte is above the plates.  [_ _]<br />   (e) Check engine block heaters ( engine is warm ).  [_ _]<br />   (f) Check battery voltage on Battery Charger Meter is<br />       between 12.5 and 13.5 Volts  [_  _]<br />   (g) Record the battery voltage in the Work Done area of the<br />       job sheet.  [_ _]<br />   (h) Check coolant level & fuel level in generator tank.<br />       Physically open the cap,as gauge could be<br />       misleading.  [_ _]<br />   (j) Fill in the Generator Log Book, compare engine hours<br />       with the last entry.  [_ _]<br />5. Simulated test operation. Reference: MGP Electrical Pty Ltd<br />   Main Switchboard O&M Manual Section PI [M-MCL-ME-20016]<br />   (a) Hearing and eye protection to be worn.<br />   (b) Turn the RUN / OFF / AUTO Switch on the generator DC<br />       panel to RUN let the engine run for at least 5 minutes,<br />       then turn the RUN / OFF / AUTO Switch back to AUTO<br />   (c) Turn the Mode Selector Switch on the Main Switchboard<br />       from AUTOMATIC CONTROL to EMERGENCY SUPPLY & TEST run the<br />       generator for 10 minutes.<br />   (d) Check while running no alarms or leaks have appeared, and<br />       that there are no unusual noises or vibrations. [_ _]<br />   (e) Check voltage, load per phase, frequency, oil pressure,<br />       water temperature. [_ _]<br />   (f) Turn Mode Selector Switch on the Main Switchboard back to<br />       AUTOMATIC CONTROL, the generator will continune to run<br />       for about 8 minutes before stopping. [_ _]<br />6.  Record the hours run for the generator (from the hour run<br />    meter) and update the Plant Usage in Mainpac from Plant<br />    RHMouse click select Open then Meter Readings in edit mode<br />    add Usage   [_________hrs].<br />7. (a) Check the air conditioning unit and ventilation fans for<br />       any unusual noises.  [_ _]<br />   (b) Check the air conditioning unit and ventilation fans for<br />       general operation, any oil deposits from refrigerant<br />       leakages  [_ _]<br />   (c) Report any abnormalities in the Work Done area of the<br />       job sheet, inform the Team Leader and/or raise a<br />       corrective job sheet.  [_ _]<br />8. Fill in the Generator Log Book  and record anything outside<br />   normal parameters in the Work Done area of the job sheet.<br />   Raise a new job for any works requiring further repairs.<br />   Priority High P1.<br />9. Fill in the Technical Shelter Log Book.<br />10. Notify control room on departure from the Technical Shelter.<br />"
AU01625 ,"12 M Inspection of WL fire hydrants<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />1. Access keys for the fire hydrant enclosures are required.<br />2. Notify the control room prior to accessing the fire hydrants.<br />3. Set up short term emergency lane closure as per Work<br />   Instruction, Traffic Control,, TMI-3012-OP 00002 and<br />   Translink Procedure, PR-RS-IR-059 Plan 13 or 16.  [_ _]<br />4. Check hydrants for leaks and damage.<br />5. Check hydrants for presence of water supply.  Record in the<br />   Work Done area of the Job sheet any hydrants where there is<br />   no water present.<br />6. Record anything outside of normal parameters in the<br />   area of the job sheet below.  Raise a new job sheet for<br />   any outstanding works that are required, including<br />   investigations into absence of water, on the hydrants.<br />7. Notify the control room prior to departure from the fire<br />   hydrant.<br />"
AU02268 ,"Ground Water Quality Monitoring<br /><br />1. Weekly Groundwater Quality Monitoring Throughout the<br />   Burnley,Richmond and Southbank area.<br />"
AU02046 ,"Workshop Duties<br /><br />**COMPLETE JOBSTART BEFORE COMMENCEMENT OF WORK**<br />Duties in and around OMB and other areas<br />1.  List completed Tasks in Work Done Section of Work Order.<br />    Including Weekly vehicles, Clean, Vacuum & Gen Check<br />2.  List Vehicle Cleaned by in Work Done section<br />a.  Remove all refuse from the vehicle including cabin, rear<br />    compartment and or rear tray.<br />b.  Check all the tyres (including spare tyre) for the correct<br />    pressure.<br />c.  Check all the tyres for uneven wear and tread depth (wear<br />    indicator).<br />d.  Tidy all gear and or equipment stored in the vehicle.<br />e.  Vacuum the interior of the vehicle.<br />f.  Wash and clean inside of windows of all built up residues<br />    and grime.<br />g.  Wash the exterior of vehicle.<br />h.  Record in the ""Work Done"" area of the Job Sheet any tools<br />    and or equipment (e.g. Shovels, Brooms, Bollards, and the<br />    like) that is damaged and or missing.<br />WORK DONE<br />1. Workshop Duties completed:<br />2.  Weekly Cleaning of Vehicles completed :<br />Vehicle Cleaned:                Cleaned By:<br />WRV 451  Sweeper............................<br />TBR 804  Transit............................<br />SZR 774  Tipper.............................<br />UVK 105  Civil Ute..........................<br />UFH 430  Civil Ute..........................<br />WFR 281  Elec Ute...........................<br />WXK 385  Elec EWP...........................<br />"
